event_id,customer_id,product_id,event_type,event_ts,session_id,platform
27665,3121,1189,add_to_cart,2023-05-22 00:00:00,sess_0002767,Web
27666,2410,1380,purchase,2023-04-06 00:00:00,sess_0002767,iOS App
27667,2253,914,view,2023-02-13 00:00:00,sess_0002767,iOS App
27668,1090,1045,view,2024-02-23 00:00:00,sess_0002767,Android App
27669,3929,1418,view,2023-08-11 00:00:00,sess_0002767,Web
27670,872,790,purchase,2024-10-04 00:00:00,sess_0002767,Web
27671,3780,545,view,2024-01-12 00:00:00,sess_0002768,Mobile Web
27672,3736,1060,add_to_cart,2023-10-09 00:00:00,sess_0002768,Web
27673,3697,499,view,2024-05-12 00:00:00,sess_0002768,Web
27674,1265,876,checkout,2024-05-21 00:00:00,sess_0002768,iOS App
27675,2157,1920,add_to_cart,2023-10-02 00:00:00,sess_0002768,Android App
27676,2658,473,add_to_cart,2024-09-21 00:00:00,sess_0002768,Android App
27677,3211,645,view,2023-06-17 00:00:00,sess_0002768,iOS App
27678,3411,1108,view,2023-08-30 00:00:00,sess_0002768,iOS App
27679,4727,1164,add_to_cart,2023-09-16 00:00:00,sess_0002768,iOS App
27680,3327,416,view,2023-01-08 00:00:00,sess_0002768,Android App
27681,2057,112,add_to_cart,2024-08-05 00:00:00,sess_0002769,Mobile Web
27682,1470,476,view,2024-05-15 00:00:00,sess_0002769,Mobile Web
27683,3328,303,view,2024-12-31 00:00:00,sess_0002769,Mobile Web
27684,3029,973,view,2023-12-01 00:00:00,sess_0002769,Web
27685,1461,1118,remove_from_cart,2023-05-10 00:00:00,sess_0002769,Web
27686,1740,890,view,2024-07-17 00:00:00,sess_0002769,Web
27687,3396,42,view,2024-06-27 00:00:00,sess_0002769,Mobile Web
27688,1888,785,view,2023-10-09 00:00:00,sess_0002769,Mobile Web
27689,4332,1356,view,2024-01-16 00:00:00,sess_0002769,Mobile Web
27690,3691,536,view,2023-07-24 00:00:00,sess_0002769,Android App
27691,372,1726,checkout,2023-03-17 00:00:00,sess_0002770,Web
27692,129,1289,purchase,2023-11-29 00:00:00,sess_0002770,iOS App
27693,2748,1975,view,2024-10-17 00:00:00,sess_0002770,iOS App
27694,3456,1845,view,2023-04-21 00:00:00,sess_0002770,Mobile Web
27695,4154,234,purchase,2023-10-20 00:00:00,sess_0002770,Android App
27696,4380,1243,view,2024-02-28 00:00:00,sess_0002770,Mobile Web
27697,4960,1732,add_to_cart,2023-04-22 00:00:00,sess_0002770,Android App
27698,1168,936,add_to_cart,2024-04-15 00:00:00,sess_0002770,Android App
27699,1020,284,view,2024-09-29 00:00:00,sess_0002770,Android App
27700,1017,764,checkout,2024-12-17 00:00:00,sess_0002770,iOS App
27701,1369,425,checkout,2024-12-05 00:00:00,sess_0002771,Mobile Web
27702,4789,1190,view,2023-11-15 00:00:00,sess_0002771,Android App
27703,4061,376,add_to_cart,2023-02-12 00:00:00,sess_0002771,iOS App
27704,4549,1405,add_to_cart,2023-02-17 00:00:00,sess_0002771,iOS App
27705,3748,1844,add_to_cart,2023-12-03 00:00:00,sess_0002771,Android App
27706,1745,63,add_to_cart,2024-08-02 00:00:00,sess_0002771,Android App
27707,3514,878,view,2023-11-23 00:00:00,sess_0002771,Web
27708,3792,1461,view,2024-12-31 00:00:00,sess_0002771,Web
27709,515,727,view,2024-09-05 00:00:00,sess_0002771,Android App
27710,670,1418,view,2023-05-03 00:00:00,sess_0002771,Web
27711,4756,1001,view,2024-11-29 00:00:00,sess_0002772,Web
27712,1375,1845,view,2023-02-26 00:00:00,sess_0002772,iOS App
27713,1258,962,view,2024-03-27 00:00:00,sess_0002772,iOS App
27714,4921,1791,view,2024-03-02 00:00:00,sess_0002772,iOS App
27715,1713,600,view,2023-07-29 00:00:00,sess_0002772,iOS App
27716,320,1646,view,2024-05-01 00:00:00,sess_0002772,iOS App
27717,4561,1416,view,2024-01-25 00:00:00,sess_0002772,iOS App
27718,4857,836,view,2023-09-15 00:00:00,sess_0002772,Android App
27719,3771,1629,view,2024-01-23 00:00:00,sess_0002772,Web
27720,2924,1930,view,2023-03-18 00:00:00,sess_0002772,Mobile Web
27721,681,1108,checkout,2024-08-31 00:00:00,sess_0002773,iOS App
27722,1473,336,add_to_cart,2023-08-21 00:00:00,sess_0002773,Mobile Web
27723,236,1339,view,2024-01-03 00:00:00,sess_0002773,iOS App
27724,127,1180,view,2023-12-05 00:00:00,sess_0002773,iOS App
27725,2125,1748,purchase,2023-09-29 00:00:00,sess_0002773,iOS App
27726,1123,992,view,2023-10-11 00:00:00,sess_0002773,Web
27727,1018,967,checkout,2024-11-02 00:00:00,sess_0002773,iOS App
27728,2473,1700,add_to_cart,2024-12-27 00:00:00,sess_0002773,Web
27729,2115,1456,view,2024-06-10 00:00:00,sess_0002773,Web
27730,4753,1409,add_to_cart,2024-09-02 00:00:00,sess_0002773,Web
27731,2019,552,view,2024-08-27 00:00:00,sess_0002774,Mobile Web
27732,4260,384,checkout,2023-08-09 00:00:00,sess_0002774,Web
27733,2078,225,view,2024-06-09 00:00:00,sess_0002774,Web
27734,4672,25,view,2024-05-19 00:00:00,sess_0002774,Android App
27735,259,1731,purchase,2023-09-18 00:00:00,sess_0002774,Android App
27736,3178,564,add_to_cart,2024-09-19 00:00:00,sess_0002774,Android App
27737,3718,1559,add_to_cart,2024-01-07 00:00:00,sess_0002774,Android App
27738,1831,1301,checkout,2024-02-03 00:00:00,sess_0002774,iOS App
27739,898,1915,view,2024-03-12 00:00:00,sess_0002774,iOS App
27740,698,1039,add_to_cart,2023-07-29 00:00:00,sess_0002774,iOS App
27741,888,235,remove_from_cart,2024-02-13 00:00:00,sess_0002775,iOS App
27742,2480,1248,view,2024-12-30 00:00:00,sess_0002775,Mobile Web
27743,3549,1803,add_to_cart,2023-09-03 00:00:00,sess_0002775,Android App
27744,273,1721,checkout,2023-07-24 00:00:00,sess_0002775,Mobile Web
27745,1058,1920,view,2023-11-05 00:00:00,sess_0002775,Android App
27746,1087,551,purchase,2024-08-20 00:00:00,sess_0002775,iOS App
27747,584,1689,remove_from_cart,2024-02-05 00:00:00,sess_0002775,Mobile Web
27748,1406,569,checkout,2023-03-22 00:00:00,sess_0002775,Mobile Web
27749,4259,963,view,2024-09-15 00:00:00,sess_0002775,iOS App
27750,2959,698,checkout,2024-11-19 00:00:00,sess_0002775,Android App
27751,1846,572,view,2023-01-27 00:00:00,sess_0002776,Mobile Web
27752,2298,367,remove_from_cart,2024-08-06 00:00:00,sess_0002776,iOS App
27753,836,1875,add_to_cart,2023-08-26 00:00:00,sess_0002776,iOS App
27754,3848,575,checkout,2024-06-20 00:00:00,sess_0002776,iOS App
27755,4578,1867,view,2024-12-22 00:00:00,sess_0002776,Mobile Web
27756,4095,1908,add_to_cart,2023-07-12 00:00:00,sess_0002776,Android App
27757,2258,251,view,2023-11-26 00:00:00,sess_0002776,iOS App
27758,3559,75,add_to_cart,2023-11-01 00:00:00,sess_0002776,iOS App
27759,915,277,view,2023-07-30 00:00:00,sess_0002776,Android App
27760,3825,744,view,2024-12-29 00:00:00,sess_0002776,iOS App
27761,3592,703,add_to_cart,2023-01-15 00:00:00,sess_0002777,Web
27762,3984,26,view,2024-04-09 00:00:00,sess_0002777,Android App
27763,4690,1747,checkout,2023-12-13 00:00:00,sess_0002777,Mobile Web
27764,351,1298,add_to_cart,2024-12-26 00:00:00,sess_0002777,Android App
27765,2012,1796,purchase,2023-01-03 00:00:00,sess_0002777,Android App
27766,4578,652,view,2023-05-22 00:00:00,sess_0002777,Android App
27767,867,304,purchase,2024-06-29 00:00:00,sess_0002777,Web
27768,2965,614,add_to_cart,2023-02-27 00:00:00,sess_0002777,Android App
27769,2051,302,add_to_cart,2024-01-01 00:00:00,sess_0002777,Web
27770,2766,1046,view,2023-06-05 00:00:00,sess_0002777,iOS App
27771,2962,1927,add_to_cart,2023-02-04 00:00:00,sess_0002778,Android App
27772,208,1060,add_to_cart,2024-12-09 00:00:00,sess_0002778,Android App
27773,2262,392,add_to_cart,2023-05-26 00:00:00,sess_0002778,Web
27774,2528,754,checkout,2024-11-14 00:00:00,sess_0002778,Android App
27775,3425,723,view,2023-07-07 00:00:00,sess_0002778,Web
27776,1672,322,view,2024-10-13 00:00:00,sess_0002778,Android App
27777,2800,443,add_to_cart,2023-11-14 00:00:00,sess_0002778,Web
27778,3132,120,purchase,2024-08-30 00:00:00,sess_0002778,Android App
27779,2110,888,view,2024-03-22 00:00:00,sess_0002778,iOS App
27780,2862,659,view,2024-03-26 00:00:00,sess_0002778,Android App
27781,2759,745,purchase,2023-11-17 00:00:00,sess_0002779,Web
27782,4761,1566,add_to_cart,2024-10-06 00:00:00,sess_0002779,Mobile Web
27783,3621,1884,purchase,2024-10-20 00:00:00,sess_0002779,Mobile Web
27784,3218,1145,view,2024-08-11 00:00:00,sess_0002779,Web
27785,136,1766,view,2023-04-22 00:00:00,sess_0002779,Android App
27786,3859,814,view,2024-12-09 00:00:00,sess_0002779,Mobile Web
27787,719,247,view,2024-06-07 00:00:00,sess_0002779,Mobile Web
27788,1452,1652,view,2024-04-02 00:00:00,sess_0002779,iOS App
27789,4577,19,remove_from_cart,2023-12-12 00:00:00,sess_0002779,Web
27790,2149,1752,view,2023-07-21 00:00:00,sess_0002779,Mobile Web
27791,1015,196,view,2023-07-08 00:00:00,sess_0002780,Mobile Web
27792,2341,1754,add_to_cart,2023-03-22 00:00:00,sess_0002780,Android App
27793,504,139,view,2023-08-11 00:00:00,sess_0002780,Mobile Web
27794,1656,125,view,2023-02-15 00:00:00,sess_0002780,iOS App
27795,2859,547,add_to_cart,2023-03-27 00:00:00,sess_0002780,Android App
27796,1710,1060,purchase,2023-03-16 00:00:00,sess_0002780,Web
27797,4997,1195,view,2024-01-08 00:00:00,sess_0002780,Web
27798,729,708,view,2023-09-19 00:00:00,sess_0002780,Mobile Web
27799,757,1221,add_to_cart,2024-04-21 00:00:00,sess_0002780,Web
27800,4464,40,checkout,2024-08-12 00:00:00,sess_0002780,iOS App
27801,3116,1682,view,2024-09-25 00:00:00,sess_0002781,iOS App
27802,3074,1161,add_to_cart,2023-07-19 00:00:00,sess_0002781,Mobile Web
27803,3346,866,view,2024-09-10 00:00:00,sess_0002781,Mobile Web
27804,336,1419,view,2023-10-28 00:00:00,sess_0002781,Web
27805,2842,49,view,2024-10-09 00:00:00,sess_0002781,Android App
27806,2626,572,view,2023-08-30 00:00:00,sess_0002781,Android App
27807,1749,809,view,2024-12-03 00:00:00,sess_0002781,Web
27808,4287,456,remove_from_cart,2023-08-24 00:00:00,sess_0002781,iOS App
27809,3465,724,view,2023-10-27 00:00:00,sess_0002781,Android App
27810,885,1812,view,2024-01-20 00:00:00,sess_0002781,Web
27811,3329,552,view,2023-07-08 00:00:00,sess_0002782,iOS App
27812,2739,1038,remove_from_cart,2023-07-13 00:00:00,sess_0002782,iOS App
27813,4687,1714,view,2023-01-28 00:00:00,sess_0002782,Mobile Web
27814,1889,706,add_to_cart,2024-04-17 00:00:00,sess_0002782,iOS App
27815,2910,1234,view,2023-08-16 00:00:00,sess_0002782,Android App
27816,4794,216,view,2024-02-25 00:00:00,sess_0002782,Web
27817,3001,1635,view,2023-09-23 00:00:00,sess_0002782,iOS App
27818,985,1311,view,2023-06-18 00:00:00,sess_0002782,Mobile Web
27819,3208,1184,checkout,2024-06-13 00:00:00,sess_0002782,Web
27820,1693,1016,add_to_cart,2024-09-29 00:00:00,sess_0002782,Android App
27821,3974,1620,view,2023-06-02 00:00:00,sess_0002783,iOS App
27822,649,328,view,2024-11-04 00:00:00,sess_0002783,Android App
27823,4649,1821,checkout,2023-08-29 00:00:00,sess_0002783,iOS App
27824,1575,1991,purchase,2024-07-09 00:00:00,sess_0002783,Mobile Web
27825,2749,335,add_to_cart,2023-07-06 00:00:00,sess_0002783,iOS App
27826,2747,665,view,2024-12-14 00:00:00,sess_0002783,Web
27827,2926,880,checkout,2024-10-07 00:00:00,sess_0002783,Mobile Web
27828,1796,50,view,2024-05-29 00:00:00,sess_0002783,Web
27829,2488,743,view,2024-04-18 00:00:00,sess_0002783,Mobile Web
27830,3568,1950,add_to_cart,2024-02-08 00:00:00,sess_0002783,Web
27831,4372,1133,view,2023-03-16 00:00:00,sess_0002784,Web
27832,2976,736,checkout,2024-07-31 00:00:00,sess_0002784,iOS App
27833,2825,1099,view,2023-02-28 00:00:00,sess_0002784,Mobile Web
27834,3223,426,view,2024-11-30 00:00:00,sess_0002784,Web
27835,2280,1916,view,2023-10-01 00:00:00,sess_0002784,iOS App
27836,348,1726,checkout,2023-02-02 00:00:00,sess_0002784,Android App
27837,3784,936,view,2024-01-27 00:00:00,sess_0002784,iOS App
27838,3289,1577,add_to_cart,2024-09-09 00:00:00,sess_0002784,Web
27839,4020,108,view,2023-10-06 00:00:00,sess_0002784,Mobile Web
27840,1063,1851,checkout,2024-07-24 00:00:00,sess_0002784,Mobile Web
27841,2749,1027,view,2023-10-25 00:00:00,sess_0002785,Android App
27842,2893,1772,view,2024-01-14 00:00:00,sess_0002785,Android App
27843,2834,850,view,2023-04-02 00:00:00,sess_0002785,iOS App
27844,522,1480,view,2023-04-14 00:00:00,sess_0002785,Android App
27845,883,1999,view,2023-02-24 00:00:00,sess_0002785,Android App
27846,3141,1418,purchase,2024-07-07 00:00:00,sess_0002785,Android App
27847,290,1373,view,2024-12-31 00:00:00,sess_0002785,Android App
27848,1929,1289,view,2023-03-09 00:00:00,sess_0002785,Mobile Web
27849,4125,789,add_to_cart,2023-11-28 00:00:00,sess_0002785,Web
27850,872,1593,add_to_cart,2023-04-16 00:00:00,sess_0002785,Web
27851,3979,1158,remove_from_cart,2024-11-06 00:00:00,sess_0002786,Web
27852,1953,16,add_to_cart,2024-05-08 00:00:00,sess_0002786,Android App
27853,2137,447,remove_from_cart,2024-05-21 00:00:00,sess_0002786,Web
27854,3137,518,view,2023-06-23 00:00:00,sess_0002786,Web
27855,3505,880,view,2024-09-03 00:00:00,sess_0002786,Mobile Web
27856,2434,887,add_to_cart,2023-01-19 00:00:00,sess_0002786,Mobile Web
27857,2278,1222,view,2024-01-31 00:00:00,sess_0002786,Android App
27858,2890,773,view,2023-05-05 00:00:00,sess_0002786,Mobile Web
27859,3470,888,view,2024-10-05 00:00:00,sess_0002786,Android App
27860,3939,1366,view,2024-06-07 00:00:00,sess_0002786,Web
27861,561,437,view,2024-09-22 00:00:00,sess_0002787,Mobile Web
27862,1812,517,view,2023-11-10 00:00:00,sess_0002787,Mobile Web
27863,774,113,add_to_cart,2023-08-07 00:00:00,sess_0002787,Android App
27864,4435,1876,add_to_cart,2023-02-27 00:00:00,sess_0002787,Web
27865,2817,936,add_to_cart,2024-11-23 00:00:00,sess_0002787,Android App
27866,3407,857,view,2023-06-30 00:00:00,sess_0002787,Android App
27867,4993,199,view,2023-05-20 00:00:00,sess_0002787,Web
27868,4640,517,checkout,2023-02-25 00:00:00,sess_0002787,iOS App
27869,1972,1019,add_to_cart,2023-05-30 00:00:00,sess_0002787,Web
27870,1991,882,checkout,2023-09-27 00:00:00,sess_0002787,Mobile Web
27871,693,1241,view,2024-07-09 00:00:00,sess_0002788,Mobile Web
27872,2884,1352,view,2024-11-03 00:00:00,sess_0002788,Mobile Web
27873,1270,1805,add_to_cart,2023-02-10 00:00:00,sess_0002788,Web
27874,4136,1430,view,2023-12-09 00:00:00,sess_0002788,Mobile Web
27875,1084,1968,add_to_cart,2023-09-01 00:00:00,sess_0002788,iOS App
27876,1366,1859,view,2024-12-25 00:00:00,sess_0002788,Web
27877,2230,716,view,2024-11-30 00:00:00,sess_0002788,Web
27878,2727,1819,checkout,2023-03-23 00:00:00,sess_0002788,Mobile Web
27879,257,824,add_to_cart,2023-06-12 00:00:00,sess_0002788,Mobile Web
27880,3082,1966,add_to_cart,2023-10-30 00:00:00,sess_0002788,iOS App
27881,2861,346,remove_from_cart,2024-09-21 00:00:00,sess_0002789,Mobile Web
27882,2808,465,view,2024-11-24 00:00:00,sess_0002789,Web
27883,3685,543,remove_from_cart,2024-08-06 00:00:00,sess_0002789,Android App
27884,4196,167,view,2024-05-14 00:00:00,sess_0002789,Web
27885,4746,787,view,2023-10-21 00:00:00,sess_0002789,Mobile Web
27886,100,1317,checkout,2023-01-27 00:00:00,sess_0002789,Android App
27887,4286,274,add_to_cart,2024-03-05 00:00:00,sess_0002789,Web
27888,1850,449,view,2023-04-04 00:00:00,sess_0002789,Android App
27889,2902,1359,checkout,2024-12-19 00:00:00,sess_0002789,Android App
27890,4359,1020,view,2023-07-22 00:00:00,sess_0002789,Android App
27891,579,212,view,2023-07-03 00:00:00,sess_0002790,Web
27892,2449,1132,checkout,2023-11-28 00:00:00,sess_0002790,iOS App
27893,80,1315,view,2023-06-29 00:00:00,sess_0002790,iOS App
27894,4179,1765,view,2023-10-09 00:00:00,sess_0002790,iOS App
27895,2272,350,add_to_cart,2024-07-22 00:00:00,sess_0002790,Mobile Web
27896,68,1769,remove_from_cart,2024-08-14 00:00:00,sess_0002790,iOS App
27897,1519,1638,view,2023-08-13 00:00:00,sess_0002790,Mobile Web
27898,232,1665,view,2023-10-28 00:00:00,sess_0002790,Web
27899,4391,773,view,2024-08-15 00:00:00,sess_0002790,Mobile Web
27900,2839,712,add_to_cart,2023-03-12 00:00:00,sess_0002790,iOS App
27901,3873,1238,view,2023-02-02 00:00:00,sess_0002791,Web
27902,1502,561,view,2024-12-22 00:00:00,sess_0002791,iOS App
27903,102,374,view,2024-03-01 00:00:00,sess_0002791,Android App
27904,395,43,checkout,2023-07-18 00:00:00,sess_0002791,Mobile Web
27905,4578,332,view,2023-07-09 00:00:00,sess_0002791,Mobile Web
27906,1183,240,add_to_cart,2023-10-12 00:00:00,sess_0002791,iOS App
27907,3932,1191,checkout,2024-04-05 00:00:00,sess_0002791,Web
27908,3435,1315,view,2023-05-07 00:00:00,sess_0002791,Android App
27909,3937,1825,checkout,2024-07-18 00:00:00,sess_0002791,Web
27910,1789,1655,view,2023-07-28 00:00:00,sess_0002791,Android App
27911,2639,1700,add_to_cart,2024-04-21 00:00:00,sess_0002792,Web
27912,3594,1809,add_to_cart,2024-05-18 00:00:00,sess_0002792,Web
27913,2421,623,add_to_cart,2024-08-30 00:00:00,sess_0002792,Web
27914,134,434,view,2024-05-18 00:00:00,sess_0002792,iOS App
27915,2121,1129,view,2024-06-16 00:00:00,sess_0002792,iOS App
27916,717,1864,remove_from_cart,2023-07-26 00:00:00,sess_0002792,Web
27917,3919,521,view,2023-02-23 00:00:00,sess_0002792,iOS App
27918,198,1025,view,2023-12-03 00:00:00,sess_0002792,iOS App
27919,1547,1794,view,2023-03-05 00:00:00,sess_0002792,iOS App
27920,3179,1666,view,2023-06-30 00:00:00,sess_0002792,Android App
27921,4399,1763,view,2023-08-28 00:00:00,sess_0002793,iOS App
27922,4155,1396,view,2024-08-31 00:00:00,sess_0002793,iOS App
27923,1397,1959,add_to_cart,2023-11-16 00:00:00,sess_0002793,Web
27924,2942,1712,view,2023-03-13 00:00:00,sess_0002793,Android App
27925,3482,1067,view,2024-11-19 00:00:00,sess_0002793,iOS App
27926,4612,1442,add_to_cart,2024-04-06 00:00:00,sess_0002793,iOS App
27927,4161,41,view,2023-12-06 00:00:00,sess_0002793,Android App
27928,1874,904,view,2024-02-06 00:00:00,sess_0002793,Web
27929,3089,698,view,2023-11-15 00:00:00,sess_0002793,Web
27930,4468,1474,purchase,2024-01-06 00:00:00,sess_0002793,Web
27931,2622,183,add_to_cart,2023-07-07 00:00:00,sess_0002794,iOS App
27932,4662,58,view,2024-06-24 00:00:00,sess_0002794,Web
27933,2428,354,view,2024-10-02 00:00:00,sess_0002794,Mobile Web
27934,2872,1987,view,2024-06-03 00:00:00,sess_0002794,Mobile Web
27935,4766,1632,purchase,2023-02-23 00:00:00,sess_0002794,Android App
27936,4195,228,view,2024-02-21 00:00:00,sess_0002794,iOS App
27937,1657,508,view,2024-05-24 00:00:00,sess_0002794,Web
27938,4265,662,add_to_cart,2023-07-09 00:00:00,sess_0002794,Web
27939,1129,1846,view,2024-05-29 00:00:00,sess_0002794,Android App
27940,2728,257,view,2024-04-01 00:00:00,sess_0002794,Web
27941,1330,588,view,2023-09-06 00:00:00,sess_0002795,Android App
27942,572,1030,view,2023-09-16 00:00:00,sess_0002795,Web
27943,4432,1625,view,2023-02-10 00:00:00,sess_0002795,Mobile Web
27944,3167,866,view,2024-06-19 00:00:00,sess_0002795,Android App
27945,1773,1406,view,2023-07-25 00:00:00,sess_0002795,Web
27946,2827,1938,view,2024-01-31 00:00:00,sess_0002795,Web
27947,1666,749,add_to_cart,2023-02-14 00:00:00,sess_0002795,Web
27948,3382,219,view,2023-02-23 00:00:00,sess_0002795,Mobile Web
27949,1012,643,view,2024-11-22 00:00:00,sess_0002795,Mobile Web
27950,2072,1966,view,2023-11-06 00:00:00,sess_0002795,Mobile Web
27951,2626,845,checkout,2023-03-08 00:00:00,sess_0002796,iOS App
27952,56,1436,view,2024-04-20 00:00:00,sess_0002796,Web
27953,3158,1339,checkout,2023-02-13 00:00:00,sess_0002796,Web
27954,4935,884,purchase,2024-11-15 00:00:00,sess_0002796,Android App
27955,3,1067,add_to_cart,2024-11-18 00:00:00,sess_0002796,Web
27956,2395,90,add_to_cart,2024-12-10 00:00:00,sess_0002796,Android App
27957,4879,181,checkout,2023-10-19 00:00:00,sess_0002796,Android App
27958,317,1651,add_to_cart,2023-07-10 00:00:00,sess_0002796,Android App
27959,2165,434,view,2024-07-06 00:00:00,sess_0002796,Mobile Web
27960,766,1387,view,2023-07-07 00:00:00,sess_0002796,Mobile Web
27961,4540,191,view,2023-03-28 00:00:00,sess_0002797,Mobile Web
27962,2692,1787,view,2023-07-17 00:00:00,sess_0002797,Mobile Web
27963,1847,586,view,2024-11-16 00:00:00,sess_0002797,iOS App
27964,4516,1914,checkout,2024-12-01 00:00:00,sess_0002797,iOS App
27965,4232,1444,purchase,2024-05-06 00:00:00,sess_0002797,Android App
27966,1562,1166,view,2024-07-20 00:00:00,sess_0002797,Android App
27967,2749,1309,add_to_cart,2024-07-27 00:00:00,sess_0002797,Web
27968,3216,1355,remove_from_cart,2023-03-11 00:00:00,sess_0002797,Android App
27969,2196,456,view,2023-06-06 00:00:00,sess_0002797,Web
27970,1309,241,purchase,2023-08-12 00:00:00,sess_0002797,iOS App
27971,4361,892,view,2023-06-16 00:00:00,sess_0002798,Android App
27972,165,1005,remove_from_cart,2023-01-09 00:00:00,sess_0002798,Android App
27973,2514,1030,add_to_cart,2024-12-03 00:00:00,sess_0002798,Android App
27974,1749,63,add_to_cart,2024-05-13 00:00:00,sess_0002798,Mobile Web
27975,267,1209,view,2024-12-21 00:00:00,sess_0002798,Android App
27976,349,1861,view,2024-01-04 00:00:00,sess_0002798,Android App
27977,961,1640,view,2024-05-26 00:00:00,sess_0002798,Mobile Web
27978,3669,1995,view,2024-05-04 00:00:00,sess_0002798,Mobile Web
27979,972,1513,view,2024-12-12 00:00:00,sess_0002798,Mobile Web
