order_id,customer_id,seller_id,product_id,order_date,status,gmv,discount_amt,delivery_days,return_flag
16364,234,203,1233,2024-08-22,Cancelled,528.17,41.83,,False
16365,25,395,759,2024-10-17,Processing,601.3,98.7,,False
16366,614,465,974,2024-08-31,Delivered,905.38,454.62,6.0,False
16367,3960,145,599,2023-03-26,Returned,3689.15,1270.85,,True
16368,2363,31,1339,2024-06-21,Delivered,20840.34,6959.66,11.0,False
16369,283,165,663,2023-03-01,Delivered,797.44,62.56,13.0,False
16370,1708,476,1514,2023-12-22,Delivered,201.97,38.03,2.0,False
16371,3941,67,104,2023-03-16,Delivered,1774.02,635.98,6.0,False
16372,4763,138,1394,2024-12-29,Delivered,509.4,130.6,10.0,False
16373,1414,471,1005,2023-12-15,Delivered,1084.57,455.43,5.0,False
16374,2248,411,1376,2023-08-25,Delivered,19000.76,8889.24,11.0,False
16375,3265,257,994,2023-08-25,Delivered,8733.61,946.39,4.0,False
16376,1025,187,1300,2024-01-05,Processing,6858.05,1841.95,,False
16377,293,480,245,2024-06-25,Delivered,329.95,10.05,11.0,False
16378,1267,331,1874,2024-04-13,Delivered,2950.13,1009.87,5.0,False
16379,2525,214,1914,2024-04-24,Delivered,2365.14,1444.86,5.0,False
16380,3923,255,1590,2024-09-11,Delivered,1587.76,732.24,2.0,False
16381,1731,183,472,2024-07-21,Cancelled,59929.26,9360.74,,False
16382,2278,401,228,2023-08-22,Delivered,509.32,390.68,8.0,False
16383,1293,283,258,2023-02-09,Delivered,14201.74,178.26,3.0,False
16384,2190,429,324,2024-03-07,Delivered,95.51,14.49,10.0,False
16385,2007,241,934,2023-10-07,Delivered,425.23,184.77,3.0,False
16386,4656,168,1847,2024-05-19,Delivered,544.74,45.26,6.0,False
16387,3340,274,1299,2024-01-03,Delivered,20395.92,5874.08,8.0,False
16388,4697,311,1070,2024-05-16,Cancelled,5792.87,2337.13,,False
16389,2670,410,143,2023-05-01,Delivered,242.66,27.34,9.0,False
16390,3876,165,1869,2024-10-20,Delivered,649.44,270.56,1.0,False
16391,558,439,1977,2023-08-03,Delivered,178.45,31.55,6.0,False
16392,4910,365,459,2023-06-22,Delivered,11712.2,4397.8,5.0,False
16393,3640,333,606,2023-08-26,Delivered,2163.83,1236.17,8.0,False
16394,3382,61,533,2024-01-05,Delivered,7607.07,2142.93,5.0,False
16395,4011,58,1798,2023-08-17,Cancelled,319.38,100.62,,False
16396,2111,139,222,2023-12-23,Delivered,367.21,192.79,9.0,False
16397,280,147,63,2023-04-15,Delivered,15504.67,4465.33,9.0,False
16398,335,166,916,2024-05-09,Delivered,368.87,81.13,14.0,False
16399,1080,487,510,2023-09-05,Delivered,431.78,238.22,6.0,False
16400,3721,42,277,2024-06-05,Delivered,13672.84,2747.16,7.0,False
16401,3629,166,762,2023-08-28,Delivered,627.03,2.97,5.0,False
16402,943,396,80,2023-08-16,Delivered,7134.76,15.24,13.0,False
16403,4621,57,432,2024-03-06,Cancelled,121.37,98.63,,False
16404,2854,480,1033,2023-05-06,Cancelled,360.86,139.14,,False
16405,1463,289,1275,2023-04-08,Delivered,611.25,108.75,8.0,False
16406,4674,388,1045,2024-04-02,Delivered,9473.68,3576.32,13.0,False
16407,157,155,1848,2024-05-24,Delivered,283.92,216.08,6.0,False
16408,2751,14,339,2024-04-29,Cancelled,759.58,160.42,,False
16409,1092,270,1475,2024-01-10,Delivered,103.03,16.97,4.0,False
16410,45,313,498,2024-10-27,Delivered,15091.39,628.61,1.0,False
16411,4347,373,1188,2024-11-05,Returned,446.15,13.85,,True
16412,116,232,647,2024-10-04,Cancelled,18360.75,8599.25,,False
16413,4174,113,584,2024-02-28,Delivered,5658.68,2391.32,3.0,False
16414,62,319,1012,2023-01-14,Returned,3059.62,1850.38,,True
16415,59,290,891,2024-01-01,Delivered,16231.28,11368.72,7.0,False
16416,2186,110,1214,2023-10-18,Delivered,2053.67,76.33,7.0,False
16417,4923,203,925,2024-10-07,Cancelled,37712.75,18777.25,,False
16418,634,235,1663,2023-06-20,Delivered,247.56,122.44,13.0,False
16419,1698,186,448,2024-03-27,Delivered,1382.47,317.53,10.0,False
16420,3124,219,137,2023-05-22,Delivered,322.23,257.77,1.0,False
16421,3339,467,1095,2024-11-02,Delivered,12315.03,1164.97,3.0,False
16422,3587,20,1028,2024-02-28,Delivered,371.94,178.06,11.0,False
16423,4711,368,1035,2024-08-11,Delivered,1020.01,419.99,10.0,False
16424,3111,88,894,2023-05-19,Delivered,22974.19,6615.81,6.0,False
16425,3429,490,1001,2023-06-16,Delivered,223.22,56.78,6.0,False
16426,2895,363,1322,2024-03-03,Cancelled,587.65,32.35,,False
16427,2469,156,1254,2023-08-15,Delivered,16447.46,4272.54,6.0,False
16428,748,487,1121,2024-09-26,Cancelled,513.55,406.45,,False
16429,3753,163,720,2024-07-05,Delivered,4391.12,2548.88,10.0,False
16430,4999,368,1407,2024-01-03,Delivered,18637.94,3892.06,14.0,False
16431,125,94,624,2024-01-30,Returned,4850.75,1169.25,,True
16432,2740,11,1715,2024-11-29,Delivered,1406.72,1023.28,8.0,False
16433,3341,43,667,2024-04-18,Delivered,424.55,75.45,6.0,False
16434,4244,87,19,2023-12-07,Delivered,4202.67,3237.33,9.0,False
16435,4136,389,1243,2023-12-01,Delivered,5686.64,3513.36,12.0,False
16436,3226,73,359,2024-05-22,Delivered,6615.23,2394.77,7.0,False
16437,118,354,341,2024-12-01,Delivered,116062.97,15067.03,3.0,False
16438,1111,465,551,2024-05-20,Delivered,1756.97,263.03,10.0,False
16439,3716,406,1276,2023-09-12,Delivered,38426.1,8983.9,11.0,False
16440,3400,312,528,2024-04-02,Delivered,64490.37,3079.63,12.0,False
16441,12,26,20,2024-03-07,Processing,3677.6,512.4,,False
16442,3787,250,1785,2024-03-08,Delivered,245.22,94.78,6.0,False
16443,930,31,163,2024-08-18,Cancelled,21288.78,2181.22,,False
16444,2674,21,701,2024-07-06,Delivered,5013.85,2756.15,1.0,False
16445,4573,17,1642,2024-04-08,Delivered,2082.19,707.81,3.0,False
16446,4461,473,13,2024-06-16,Delivered,359.71,240.29,5.0,False
16447,1915,107,962,2024-09-01,Delivered,708.68,131.32,11.0,False
16448,867,180,237,2023-09-23,Delivered,2699.84,590.16,12.0,False
16449,3421,478,957,2023-01-29,Delivered,833.75,16.25,7.0,False
16450,2657,364,1481,2023-09-19,Delivered,63311.28,33268.72,8.0,False
16451,949,219,1013,2024-08-11,Delivered,6055.04,3174.96,3.0,False
16452,4721,429,1299,2024-11-04,Delivered,18934.25,7335.75,3.0,False
16453,4734,104,1931,2024-10-22,Delivered,10243.47,4546.53,3.0,False
16454,4298,149,831,2023-02-09,Returned,2159.51,520.49,,True
16455,208,382,751,2023-10-19,Delivered,709.23,120.77,6.0,False
16456,3939,20,1970,2024-01-29,Delivered,242.73,37.27,4.0,False
16457,4432,264,1998,2024-03-22,Delivered,660.16,209.84,14.0,False
16458,3175,496,1858,2023-12-30,Delivered,706.13,53.87,13.0,False
16459,2629,213,557,2023-04-08,Delivered,165.69,74.31,4.0,False
16460,450,414,1353,2024-03-17,Delivered,4556.5,2503.5,10.0,False
16461,1676,61,1764,2024-03-20,Delivered,1546.45,1093.55,12.0,False
16462,2651,21,1879,2023-11-13,Cancelled,767.54,212.46,,False
16463,1088,408,1541,2023-04-07,Delivered,3605.1,2414.9,10.0,False
16464,3576,328,1299,2024-01-27,Delivered,14473.55,11796.45,8.0,False
16465,262,395,385,2023-12-13,Delivered,4502.58,277.42,2.0,False
16466,2202,251,1690,2023-07-02,Delivered,887.44,32.56,7.0,False
16467,4814,237,1161,2023-01-16,Cancelled,161.62,18.38,,False
16468,1462,382,1267,2024-08-03,Delivered,3198.99,41.01,9.0,False
16469,97,8,1226,2024-11-26,Delivered,145.11,84.89,9.0,False
16470,537,317,968,2024-02-12,Delivered,11899.11,1880.89,5.0,False
16471,2895,359,25,2023-02-11,Delivered,2753.71,646.29,3.0,False
16472,2619,409,745,2023-09-14,Delivered,346.05,183.95,12.0,False
16473,3791,362,603,2024-02-05,Delivered,6656.08,753.92,12.0,False
16474,1333,436,1132,2023-04-14,Delivered,538.28,361.72,1.0,False
16475,3868,484,1296,2024-08-02,Delivered,5330.49,2349.51,13.0,False
16476,1924,434,893,2023-10-12,Delivered,8424.39,5195.61,10.0,False
16477,2292,394,1419,2024-07-14,Delivered,669.08,0.92,5.0,False
16478,911,124,1621,2023-05-03,Delivered,944.4,35.6,1.0,False
16479,715,274,860,2023-05-26,Processing,392.21,107.79,,False
16480,2136,303,1734,2024-07-20,Delivered,46514.81,17725.19,8.0,False
16481,278,54,34,2024-02-01,Processing,573.48,36.52,,False
16482,1452,310,1806,2024-12-25,Delivered,731.03,78.97,5.0,False
16483,238,128,1261,2023-02-26,Delivered,1304.25,375.75,12.0,False
16484,1108,337,817,2024-08-13,Delivered,248.94,31.06,8.0,False
16485,1065,476,1921,2023-02-28,Delivered,640.93,179.07,7.0,False
16486,3132,432,57,2024-05-08,Delivered,559.28,230.72,10.0,False
16487,2971,196,1571,2024-01-24,Delivered,529.43,70.57,12.0,False
16488,186,286,1709,2023-04-15,Cancelled,2970.43,529.57,,False
16489,2481,146,950,2024-11-10,Returned,612.44,87.56,,True
16490,3023,229,490,2024-12-04,Processing,501.47,398.53,,False
16491,4151,259,141,2023-05-28,Delivered,122.98,27.02,3.0,False
16492,4530,479,1651,2023-02-23,Delivered,3421.01,2238.99,6.0,False
16493,3394,197,1860,2023-04-26,Delivered,15817.0,1463.0,2.0,False
16494,4335,69,1728,2023-07-29,Delivered,13590.68,459.32,3.0,False
16495,3316,481,752,2023-02-06,Delivered,2608.69,1181.31,14.0,False
16496,4824,46,1826,2023-08-30,Delivered,461.36,138.64,6.0,False
16497,434,494,1424,2023-05-04,Delivered,2452.84,1457.16,12.0,False
16498,2702,268,1339,2024-04-04,Cancelled,17729.74,10070.26,,False
16499,3725,7,516,2024-08-11,Delivered,16953.85,3556.15,3.0,False
16500,3042,241,534,2023-12-13,Delivered,2665.05,514.95,7.0,False
16501,4529,474,1292,2024-10-15,Delivered,419.1,170.9,6.0,False
16502,1290,236,521,2024-08-03,Delivered,16449.91,2650.09,2.0,False
16503,2118,47,1631,2024-07-21,Delivered,80.3,39.7,14.0,False
16504,1559,285,558,2024-11-18,Delivered,57.7,2.3,6.0,False
16505,249,340,367,2024-01-25,Processing,2166.63,833.37,,False
16506,4776,240,704,2023-01-19,Delivered,69545.76,15624.24,5.0,False
16507,896,304,1682,2024-09-09,Delivered,175.12,124.88,14.0,False
16508,3138,48,332,2023-10-01,Returned,83494.25,9515.75,,True
16509,781,433,346,2024-07-16,Delivered,23036.06,4003.94,1.0,False
16510,4877,421,1787,2024-08-21,Cancelled,1492.88,317.12,,False
16511,141,222,181,2023-03-02,Cancelled,628.04,161.96,,False
16512,3768,235,334,2023-05-02,Delivered,2601.57,1688.43,13.0,False
16513,1711,216,337,2023-12-27,Delivered,548.36,291.64,11.0,False
16514,4501,109,1179,2024-06-10,Cancelled,1524.64,875.36,,False
16515,4082,465,662,2023-05-25,Delivered,437.75,282.25,4.0,False
16516,4532,435,248,2023-11-26,Delivered,55796.18,42983.82,10.0,False
16517,4581,179,1019,2023-12-28,Returned,933.11,86.89,,True
16518,2237,378,1120,2023-04-22,Delivered,6240.63,259.37,8.0,False
16519,1765,281,956,2024-07-05,Delivered,4207.13,1442.87,1.0,False
16520,1992,66,1292,2024-05-31,Delivered,329.14,260.86,9.0,False
16521,3421,425,800,2024-12-17,Delivered,768.99,121.01,11.0,False
16522,2767,354,463,2024-04-02,Delivered,5248.5,1871.5,7.0,False
16523,1036,152,391,2024-10-18,Delivered,64706.61,34313.39,4.0,False
16524,4386,221,1214,2024-11-01,Delivered,1882.75,247.25,3.0,False
16525,2203,496,1266,2023-03-20,Delivered,48817.84,19232.16,2.0,False
16526,1320,272,73,2024-02-28,Cancelled,2024.95,935.05,,False
16527,904,195,1793,2023-03-30,Delivered,2193.92,816.08,8.0,False
16528,4955,203,77,2024-05-08,Delivered,26978.86,591.14,9.0,False
16529,3530,290,1825,2023-08-03,Delivered,5748.06,3541.94,13.0,False
16530,3753,31,1979,2023-01-22,Delivered,77.81,62.19,2.0,False
16531,1162,428,563,2023-01-02,Delivered,76455.31,13304.69,11.0,False
16532,973,311,648,2024-03-09,Delivered,2718.23,521.77,9.0,False
16533,340,378,1565,2023-01-05,Delivered,1073.18,746.82,7.0,False
16534,4156,489,1306,2023-10-02,Delivered,4666.22,43.78,4.0,False
16535,4773,117,708,2023-11-26,Delivered,22931.89,14918.11,6.0,False
16536,1849,355,1824,2023-03-26,Delivered,82.12,17.88,5.0,False
16537,2730,372,1507,2024-03-06,Delivered,287.69,52.31,3.0,False
16538,1501,324,512,2024-09-03,Delivered,2092.87,1227.13,6.0,False
16539,2623,20,1610,2024-11-30,Delivered,65976.93,52073.07,9.0,False
16540,1374,112,386,2024-03-20,Delivered,22092.36,16857.64,1.0,False
16541,1191,423,1280,2024-08-01,Delivered,11992.4,3007.6,5.0,False
16542,4738,65,359,2023-03-13,Cancelled,5695.59,3314.41,,False
16543,2997,406,1363,2023-04-20,Delivered,14729.5,8960.5,12.0,False
16544,836,442,690,2024-12-07,Returned,37235.48,15514.52,,True
16545,44,443,656,2023-05-16,Delivered,3446.58,673.42,7.0,False
16546,3903,447,1296,2023-03-04,Delivered,7051.41,628.59,4.0,False
16547,2111,255,1041,2023-06-24,Delivered,5536.23,1173.77,11.0,False
16548,4705,397,333,2023-06-07,Delivered,76.79,23.21,11.0,False
16549,2171,23,1464,2024-11-18,Delivered,615.03,274.97,2.0,False
16550,3644,41,1561,2024-02-25,Delivered,661.48,28.52,5.0,False
16551,2684,413,1726,2024-10-23,Cancelled,438.97,261.03,,False
16552,4736,194,846,2023-12-22,Returned,80790.67,1429.33,,True
16553,2027,396,1193,2024-07-31,Delivered,340.6,129.4,4.0,False
16554,1983,325,368,2024-05-09,Delivered,8999.15,3620.85,2.0,False
16555,2069,440,1369,2024-05-24,Delivered,17619.04,450.96,1.0,False
16556,1783,396,219,2024-06-09,Delivered,362.4,117.6,6.0,False
16557,4560,462,1633,2024-06-10,Delivered,3782.93,417.07,9.0,False
16558,2610,362,1010,2023-01-29,Delivered,1975.27,414.73,11.0,False
16559,1500,219,281,2024-08-04,Returned,1383.35,316.65,,True
16560,2988,215,960,2024-09-27,Delivered,1946.61,673.39,5.0,False
16561,808,62,1182,2024-03-28,Delivered,4575.58,3664.42,8.0,False
16562,1099,435,729,2024-07-03,Returned,17832.91,1057.09,,True
16563,2598,266,1620,2023-04-02,Delivered,60586.14,45193.86,11.0,False
16564,784,272,187,2024-10-08,Processing,346.97,233.03,,False
16565,848,85,1237,2023-09-09,Delivered,3647.24,532.76,9.0,False
16566,2171,105,757,2023-06-09,Delivered,28049.31,300.69,9.0,False
16567,3222,473,1816,2024-08-06,Delivered,313.82,176.18,11.0,False
16568,2803,422,1114,2023-07-05,Returned,7860.72,4879.28,,True
16569,3348,188,429,2024-10-24,Processing,559.42,370.58,,False
16570,2204,395,564,2023-10-03,Delivered,3384.25,1205.75,5.0,False
16571,2464,489,585,2023-11-13,Delivered,415.39,174.61,14.0,False
16572,453,291,35,2023-05-12,Delivered,4142.79,1027.21,5.0,False
16573,1598,95,141,2023-06-23,Delivered,145.44,4.56,1.0,False
16574,4397,20,1224,2024-05-23,Delivered,19158.95,10601.05,8.0,False
16575,2949,484,1596,2023-03-11,Delivered,2380.95,1689.05,8.0,False
16576,3884,224,1345,2024-09-22,Delivered,5898.51,3841.49,12.0,False
16577,42,146,1932,2023-02-07,Delivered,946.12,23.88,7.0,False
16578,4180,166,167,2024-01-23,Delivered,213.61,56.39,9.0,False
16579,2832,190,1607,2023-06-22,Delivered,68006.24,38433.76,12.0,False
16580,944,259,174,2023-09-09,Delivered,554.04,175.96,14.0,False
16581,3737,279,1880,2023-04-21,Cancelled,5681.66,3798.34,,False
16582,139,402,1424,2024-12-07,Returned,3559.84,350.16,,True
16583,2795,158,1937,2023-03-27,Delivered,25502.0,5638.0,1.0,False
16584,2487,269,270,2024-12-09,Delivered,15700.47,1799.53,6.0,False
16585,2056,412,619,2024-12-09,Delivered,496.39,263.61,9.0,False
16586,725,86,901,2024-06-20,Delivered,4540.3,1359.7,9.0,False
16587,3830,489,241,2023-08-03,Delivered,19688.31,631.69,8.0,False
16588,530,333,192,2023-04-15,Processing,402.1,257.9,,False
16589,3897,380,61,2024-04-09,Delivered,8575.32,1594.68,3.0,False
16590,3416,366,1227,2024-10-28,Delivered,3531.04,2488.96,13.0,False
16591,3378,241,357,2024-04-18,Delivered,478.99,381.01,12.0,False
16592,1744,486,575,2023-06-08,Delivered,6649.52,3980.48,10.0,False
16593,4872,263,1447,2023-06-16,Delivered,7853.58,6376.42,8.0,False
16594,1464,427,855,2024-09-14,Delivered,405.4,4.6,8.0,False
16595,3976,94,667,2024-02-19,Delivered,419.25,80.75,14.0,False
16596,3601,409,1979,2024-02-21,Cancelled,81.62,58.38,,False
16597,2689,250,1880,2024-07-29,Returned,5705.26,3774.74,,True
16598,36,244,66,2024-07-21,Delivered,536.52,293.48,8.0,False
16599,2288,46,327,2023-07-04,Delivered,339.69,120.31,9.0,False
16600,837,225,1275,2024-12-09,Delivered,714.52,5.48,5.0,False
16601,1038,126,440,2023-09-14,Delivered,8449.79,3530.21,11.0,False
16602,1689,76,1180,2024-01-10,Delivered,275.73,44.27,5.0,False
16603,605,409,1894,2024-05-03,Delivered,874.71,75.29,10.0,False
16604,4290,67,1805,2024-07-12,Delivered,2816.61,583.39,6.0,False
16605,370,457,1750,2024-12-29,Cancelled,842.85,27.15,,False
16606,3787,27,1666,2023-03-16,Cancelled,50060.82,27519.18,,False
16607,2427,3,1302,2023-07-31,Delivered,509.01,350.99,12.0,False
16608,563,250,296,2023-11-06,Delivered,15392.79,3947.21,10.0,False
16609,549,444,1746,2023-10-22,Delivered,62656.85,12273.15,13.0,False
16610,153,4,1743,2023-06-25,Delivered,1379.78,820.22,4.0,False
16611,4182,274,1514,2023-06-02,Delivered,198.66,41.34,8.0,False
16612,2539,117,1591,2023-09-05,Delivered,3282.59,1197.41,7.0,False
16613,4834,52,749,2024-02-22,Delivered,996.94,573.06,8.0,False
16614,1437,100,1454,2024-10-28,Delivered,657.38,292.62,9.0,False
16615,2846,16,731,2023-06-17,Delivered,1078.36,251.64,2.0,False
16616,769,193,574,2024-06-24,Delivered,109831.42,3308.58,12.0,False
16617,610,272,1289,2024-04-28,Delivered,4692.02,367.98,10.0,False
16618,1211,289,510,2024-06-20,Delivered,479.75,190.25,9.0,False
16619,21,239,295,2024-10-25,Delivered,91355.41,23384.59,1.0,False
16620,2086,354,3,2023-02-14,Delivered,6204.98,3675.02,8.0,False
16621,2008,356,923,2024-09-17,Delivered,10483.72,2796.28,2.0,False
16622,1616,431,23,2024-05-10,Delivered,2868.13,201.87,14.0,False
16623,2077,486,1405,2023-12-31,Cancelled,3531.36,1088.64,,False
16624,1989,445,1153,2024-03-04,Delivered,5831.69,8.31,2.0,False
16625,1704,95,1023,2023-04-22,Delivered,8790.77,2629.23,12.0,False
16626,1133,227,1144,2024-10-04,Returned,595.44,174.56,,True
16627,4708,388,1106,2023-11-17,Delivered,2098.61,1241.39,3.0,False
16628,3847,391,1496,2024-07-12,Cancelled,761.5,148.5,,False
16629,4913,431,626,2024-08-23,Delivered,445.63,244.37,4.0,False
16630,1278,11,1675,2024-01-16,Delivered,7498.83,4801.17,7.0,False
16631,4610,479,98,2024-12-22,Delivered,6966.52,333.48,4.0,False
16632,3478,115,667,2023-07-16,Delivered,430.32,69.68,11.0,False
16633,449,257,824,2024-09-02,Delivered,813.97,336.03,4.0,False
16634,51,265,1716,2024-11-10,Delivered,695.53,294.47,5.0,False
16635,4916,272,1676,2024-09-18,Delivered,8347.47,152.53,9.0,False
16636,2256,154,848,2024-02-22,Processing,2478.04,461.96,,False
16637,4329,99,598,2023-12-16,Delivered,2851.41,1478.59,5.0,False
16638,3824,296,1876,2024-04-15,Returned,27368.93,271.07,,True
16639,4912,488,1870,2023-03-04,Returned,4475.05,44.95,,True
16640,4559,139,298,2024-02-28,Delivered,331.16,38.84,3.0,False
16641,3212,338,1722,2023-01-31,Delivered,50.69,29.31,10.0,False
16642,3,419,1919,2024-03-28,Delivered,2022.81,1167.19,2.0,False
16643,3353,409,165,2023-04-24,Delivered,4979.14,170.86,6.0,False
16644,3769,144,1440,2023-02-11,Delivered,696.86,423.14,6.0,False
16645,698,222,796,2024-12-12,Returned,276.64,33.36,,True
16646,1305,177,401,2023-08-11,Delivered,539.74,150.26,7.0,False
16647,4034,485,817,2023-09-16,Delivered,270.34,9.66,10.0,False
16648,3308,175,1108,2024-11-25,Processing,27641.98,988.02,,False
16649,1011,226,1151,2023-06-15,Delivered,45522.26,17757.74,5.0,False
16650,4941,67,1349,2024-01-21,Delivered,3111.97,958.03,8.0,False
16651,3523,479,58,2024-02-12,Delivered,593.1,276.9,11.0,False
16652,1377,252,1208,2023-03-09,Processing,12529.14,3550.86,,False
16653,930,364,851,2024-11-17,Delivered,7433.9,996.1,8.0,False
16654,3397,441,1488,2024-09-30,Delivered,62763.57,17076.43,1.0,False
16655,1620,497,1679,2023-03-30,Delivered,376.41,93.59,6.0,False
16656,3988,491,995,2024-08-23,Delivered,46211.19,3908.81,3.0,False
16657,458,495,683,2024-10-15,Delivered,614.0,366.0,11.0,False
16658,3387,284,1965,2024-05-15,Returned,844.19,235.81,,True
16659,4210,59,1789,2023-08-09,Delivered,88384.99,22575.01,1.0,False
16660,568,143,1533,2023-04-23,Delivered,1188.09,311.91,10.0,False
16661,371,312,781,2024-03-12,Processing,8127.26,4362.74,,False
16662,386,347,440,2023-03-01,Delivered,6621.07,5358.93,2.0,False
16663,1153,231,594,2024-08-15,Delivered,13996.56,10793.44,4.0,False
16664,3419,115,444,2024-05-20,Delivered,3560.38,719.62,13.0,False
16665,522,144,400,2024-02-10,Delivered,261.26,28.74,2.0,False
16666,3152,472,1225,2023-05-06,Delivered,6163.41,46.59,14.0,False
16667,3051,177,94,2023-08-09,Delivered,86130.58,46549.42,4.0,False
16668,3611,499,426,2023-05-07,Delivered,197.92,102.08,4.0,False
16669,313,137,151,2024-01-06,Delivered,166.35,73.65,14.0,False
16670,3533,264,675,2023-02-10,Delivered,18206.97,423.03,10.0,False
16671,895,307,1790,2023-10-16,Delivered,432.62,37.38,13.0,False
16672,220,424,195,2023-04-14,Delivered,40306.27,7013.73,1.0,False
16673,4094,76,1376,2024-11-10,Delivered,16065.02,11824.98,12.0,False
16674,4087,360,124,2024-09-08,Cancelled,3382.75,2607.25,,False
16675,4971,296,468,2024-01-25,Cancelled,675.39,74.61,,False
16676,203,323,1152,2024-01-24,Processing,493.17,396.83,,False
16677,2141,299,1404,2024-06-05,Delivered,11489.61,2160.39,6.0,False
16678,1896,375,1925,2024-07-06,Delivered,11329.12,6010.88,12.0,False
16679,1875,174,723,2023-06-26,Delivered,3861.83,298.17,11.0,False
16680,312,124,1644,2023-11-18,Delivered,14814.93,2475.07,14.0,False
16681,1963,1,97,2024-12-15,Delivered,523.63,136.37,10.0,False
16682,4948,144,1752,2024-10-21,Delivered,1398.23,51.77,13.0,False
16683,3062,119,1529,2023-03-31,Returned,696.73,273.27,,True
