customer_id,city,state,signup_date,segment,acquisition_channel,lifetime_orders
1335,Nagpur,Maharashtra,2023-06-18,Regular,Referral,10
1336,Chennai,Tamil Nadu,2023-06-05,Regular,Email,4
1337,Jaipur,Rajasthan,2024-09-29,New,Social Media,2
1338,Kolkata,West Bengal,2024-07-23,New,Social Media,3
1339,Patna,Bihar,2024-02-02,New,Paid Ads,1
1340,Jaipur,Rajasthan,2024-09-14,Premium,Social Media,36
1341,Surat,Gujarat,2023-07-20,Regular,Social Media,12
1342,Pune,Maharashtra,2024-02-07,Regular,Organic Search,13
1343,Coimbatore,Tamil Nadu,2024-04-07,Regular,Organic Search,18
1344,Lucknow,Uttar Pradesh,2024-09-09,Regular,App Install,20
1345,Coimbatore,Tamil Nadu,2024-02-20,New,Paid Ads,1
1346,Ahmedabad,Gujarat,2023-04-26,New,Organic Search,2
1347,Vadodara,Gujarat,2023-04-20,New,App Install,1
1348,Agra,Uttar Pradesh,2023-07-24,New,Email,3
1349,Lucknow,Uttar Pradesh,2023-11-02,Premium,App Install,58
1350,Kolkata,West Bengal,2023-08-08,Regular,Email,13
1351,Ahmedabad,Gujarat,2024-01-05,New,Referral,1
1352,Surat,Gujarat,2023-08-24,Inactive,Email,3
1353,Agra,Uttar Pradesh,2023-08-11,Inactive,Email,1
1354,Coimbatore,Tamil Nadu,2023-11-14,Regular,Organic Search,10
1355,Coimbatore,Tamil Nadu,2023-07-05,New,Social Media,1
1356,Bengaluru,Karnataka,2024-05-26,Inactive,App Install,4
1357,Kolkata,West Bengal,2023-12-02,New,Referral,2
1358,Bhopal,Madhya Pradesh,2024-09-08,Regular,Paid Ads,19
1359,Kochi,Kerala,2024-05-06,Inactive,Email,5
1360,Indore,Madhya Pradesh,2023-10-20,Inactive,App Install,2
1361,Bengaluru,Karnataka,2023-03-21,Regular,Email,7
1362,Coimbatore,Tamil Nadu,2023-01-01,Regular,Organic Search,5
1363,Kochi,Kerala,2023-01-12,Regular,Social Media,4
1364,Kolkata,West Bengal,2023-11-07,New,Referral,2
1365,Chandigarh,Punjab,2024-08-04,Inactive,Paid Ads,1
1366,Kolkata,West Bengal,2023-02-24,Premium,Social Media,28
1367,Vadodara,Gujarat,2023-07-15,New,Referral,3
1368,Bengaluru,Karnataka,2024-01-17,New,Organic Search,2
1369,Jaipur,Rajasthan,2024-03-03,Premium,App Install,16
1370,Vadodara,Gujarat,2023-11-01,Inactive,Organic Search,1
1371,Chennai,Tamil Nadu,2023-11-06,Regular,Paid Ads,12
1372,Lucknow,Uttar Pradesh,2024-04-12,Premium,Paid Ads,22
1373,Pune,Maharashtra,2023-02-01,Inactive,Referral,2
1374,Mumbai,Maharashtra,2023-01-15,Inactive,Organic Search,1
1375,Delhi,Delhi,2023-08-29,New,Referral,3
1376,Surat,Gujarat,2024-07-24,Inactive,Social Media,3
1377,Chennai,Tamil Nadu,2023-01-24,New,App Install,3
1378,Agra,Uttar Pradesh,2024-05-06,New,Organic Search,3
1379,Ahmedabad,Gujarat,2023-06-06,Premium,Paid Ads,19
1380,Mumbai,Maharashtra,2024-02-12,Regular,App Install,16
1381,Vadodara,Gujarat,2023-01-31,Regular,Organic Search,19
1382,Coimbatore,Tamil Nadu,2024-03-18,Regular,Referral,17
1383,Bhopal,Madhya Pradesh,2023-06-29,Premium,Organic Search,51
1384,Chandigarh,Punjab,2023-02-15,New,App Install,1
1385,Bengaluru,Karnataka,2023-10-15,Regular,App Install,13
1386,Kolkata,West Bengal,2024-05-05,New,Paid Ads,2
1387,Coimbatore,Tamil Nadu,2023-01-25,New,App Install,2
1388,Nagpur,Maharashtra,2023-07-12,Inactive,Paid Ads,4
1389,Bengaluru,Karnataka,2023-01-02,Regular,App Install,5
1390,Patna,Bihar,2024-07-30,New,Referral,3
1391,Jaipur,Rajasthan,2024-05-15,Regular,Paid Ads,5
1392,Mumbai,Maharashtra,2023-10-21,Regular,Social Media,6
1393,Delhi,Delhi,2024-09-04,Regular,Social Media,18
1394,Kolkata,West Bengal,2024-04-28,Inactive,Email,2
1395,Coimbatore,Tamil Nadu,2024-01-18,Regular,App Install,15
1396,Surat,Gujarat,2024-07-18,Regular,Email,8
1397,Patna,Bihar,2023-11-25,Regular,App Install,15
1398,Surat,Gujarat,2024-02-21,Inactive,Paid Ads,5
1399,Bengaluru,Karnataka,2024-02-16,Inactive,Social Media,4
1400,Kolkata,West Bengal,2023-12-22,Inactive,Social Media,2
1401,Pune,Maharashtra,2024-05-21,Regular,App Install,17
1402,Mumbai,Maharashtra,2024-01-04,Premium,Referral,20
1403,Jaipur,Rajasthan,2024-09-08,Premium,Social Media,23
1404,Chandigarh,Punjab,2023-12-07,New,Social Media,3
1405,Lucknow,Uttar Pradesh,2024-04-22,Inactive,Referral,5
1406,Bengaluru,Karnataka,2023-06-18,Regular,Organic Search,14
1407,Vadodara,Gujarat,2024-06-02,Premium,App Install,24
1408,Indore,Madhya Pradesh,2024-09-05,Regular,Social Media,9
1409,Mumbai,Maharashtra,2024-08-10,Inactive,Paid Ads,2
1410,Surat,Gujarat,2024-02-10,Regular,Organic Search,17
1411,Chennai,Tamil Nadu,2023-04-25,Premium,Email,49
1412,Bengaluru,Karnataka,2023-02-12,New,Email,1
1413,Jaipur,Rajasthan,2024-08-12,Regular,Organic Search,12
1414,Bhopal,Madhya Pradesh,2024-07-17,Regular,App Install,9
1415,Chennai,Tamil Nadu,2023-08-21,Inactive,App Install,3
1416,Jaipur,Rajasthan,2024-05-15,Regular,Organic Search,14
1417,Nagpur,Maharashtra,2024-01-18,Premium,Email,40
1418,Delhi,Delhi,2024-06-19,New,App Install,2
1419,Agra,Uttar Pradesh,2023-08-13,Inactive,Email,3
1420,Delhi,Delhi,2024-02-22,Inactive,App Install,1
1421,Surat,Gujarat,2023-08-20,Regular,App Install,18
1422,Surat,Gujarat,2023-06-09,Inactive,App Install,2
1423,Agra,Uttar Pradesh,2023-01-01,Regular,Email,7
1424,Indore,Madhya Pradesh,2024-05-22,Inactive,Paid Ads,1
1425,Ahmedabad,Gujarat,2023-11-10,New,Paid Ads,2
1426,Lucknow,Uttar Pradesh,2023-11-07,New,Paid Ads,3
1427,Bhopal,Madhya Pradesh,2023-04-09,Premium,Paid Ads,16
1428,Agra,Uttar Pradesh,2023-01-17,New,Organic Search,2
1429,Kolkata,West Bengal,2023-05-04,New,Paid Ads,1
1430,Mumbai,Maharashtra,2023-03-15,Inactive,Organic Search,3
1431,Chandigarh,Punjab,2024-04-08,Inactive,Organic Search,4
1432,Pune,Maharashtra,2024-01-02,Regular,App Install,16
1433,Patna,Bihar,2023-01-11,Inactive,App Install,5
1434,Bhopal,Madhya Pradesh,2023-11-04,Premium,Social Media,39
1435,Chandigarh,Punjab,2024-01-19,Regular,Paid Ads,13
1436,Patna,Bihar,2024-03-14,New,Email,3
1437,Pune,Maharashtra,2024-05-04,Inactive,App Install,5
1438,Mumbai,Maharashtra,2024-08-30,Premium,Organic Search,58
1439,Surat,Gujarat,2024-05-18,Inactive,Organic Search,4
1440,Coimbatore,Tamil Nadu,2023-11-24,Regular,Social Media,4
1441,Hyderabad,Telangana,2023-09-19,Regular,App Install,19
1442,Chandigarh,Punjab,2024-01-28,Premium,Email,21
1443,Lucknow,Uttar Pradesh,2024-03-08,Premium,App Install,52
1444,Nagpur,Maharashtra,2024-09-27,Inactive,Social Media,4
1445,Bhopal,Madhya Pradesh,2023-01-28,Premium,Referral,17
1446,Coimbatore,Tamil Nadu,2024-05-14,Premium,Organic Search,45
1447,Delhi,Delhi,2023-09-16,Regular,Email,6
1448,Chandigarh,Punjab,2023-03-26,Regular,Paid Ads,7
1449,Lucknow,Uttar Pradesh,2024-04-10,Regular,Referral,14
1450,Kolkata,West Bengal,2023-09-05,Regular,Email,19
1451,Mumbai,Maharashtra,2023-02-05,Premium,Social Media,34
1452,Hyderabad,Telangana,2024-07-19,Premium,App Install,43
1453,Mumbai,Maharashtra,2023-08-10,Regular,Email,17
1454,Vadodara,Gujarat,2023-04-08,New,Organic Search,3
1455,Surat,Gujarat,2023-05-12,New,Email,3
1456,Agra,Uttar Pradesh,2023-01-29,Regular,Email,18
1457,Surat,Gujarat,2023-03-12,Regular,Email,9
1458,Kolkata,West Bengal,2024-04-19,Premium,Social Media,59
1459,Chandigarh,Punjab,2024-08-01,New,Referral,3
1460,Hyderabad,Telangana,2023-02-19,Regular,Social Media,7
1461,Ahmedabad,Gujarat,2024-06-13,Regular,Referral,9
1462,Chandigarh,Punjab,2024-04-07,Regular,Social Media,9
1463,Kochi,Kerala,2023-02-10,New,Social Media,3
1464,Pune,Maharashtra,2023-12-06,New,Referral,1
1465,Bengaluru,Karnataka,2023-06-08,Regular,Organic Search,10
1466,Ahmedabad,Gujarat,2024-05-08,Inactive,Referral,2
1467,Kochi,Kerala,2023-01-06,Premium,Referral,56
1468,Patna,Bihar,2023-06-30,Premium,Referral,17
1469,Kochi,Kerala,2023-11-06,Premium,Paid Ads,29
1470,Ahmedabad,Gujarat,2023-12-15,Regular,App Install,19
1471,Agra,Uttar Pradesh,2023-08-23,Premium,App Install,43
1472,Lucknow,Uttar Pradesh,2023-04-29,Regular,Organic Search,9
1473,Lucknow,Uttar Pradesh,2023-05-23,Regular,Paid Ads,4
1474,Vadodara,Gujarat,2024-03-24,Premium,Referral,38
1475,Surat,Gujarat,2024-03-16,New,Organic Search,3
1476,Coimbatore,Tamil Nadu,2024-06-21,Regular,App Install,15
1477,Patna,Bihar,2024-07-10,Premium,Organic Search,41
1478,Delhi,Delhi,2024-04-30,Premium,Organic Search,32
1479,Bhopal,Madhya Pradesh,2024-03-22,New,Email,3
1480,Coimbatore,Tamil Nadu,2024-03-08,Regular,Organic Search,6
1481,Surat,Gujarat,2023-03-31,New,Social Media,3
1482,Pune,Maharashtra,2024-01-02,Inactive,Referral,4
1483,Delhi,Delhi,2024-06-03,Inactive,Paid Ads,2
1484,Nagpur,Maharashtra,2023-05-04,Inactive,Organic Search,2
1485,Pune,Maharashtra,2023-03-30,New,Email,1
1486,Bhopal,Madhya Pradesh,2023-07-21,Inactive,Referral,5
1487,Jaipur,Rajasthan,2024-01-18,Inactive,Email,3
1488,Nagpur,Maharashtra,2024-05-04,Regular,Organic Search,9
1489,Ahmedabad,Gujarat,2024-08-19,Regular,Referral,7
1490,Mumbai,Maharashtra,2024-07-27,Inactive,Organic Search,2
1491,Kochi,Kerala,2023-07-27,Inactive,Paid Ads,3
1492,Ahmedabad,Gujarat,2023-05-17,New,App Install,3
1493,Agra,Uttar Pradesh,2024-02-05,Premium,Organic Search,38
1494,Kolkata,West Bengal,2023-03-03,New,Email,1
1495,Agra,Uttar Pradesh,2023-04-26,Regular,Email,12
1496,Vadodara,Gujarat,2024-08-22,Regular,Email,4
1497,Delhi,Delhi,2023-11-07,New,Paid Ads,2
1498,Bhopal,Madhya Pradesh,2023-09-07,New,Referral,1
1499,Ahmedabad,Gujarat,2023-07-13,Regular,App Install,19
1500,Coimbatore,Tamil Nadu,2024-05-04,Inactive,Referral,2
1501,Nagpur,Maharashtra,2023-04-12,New,Paid Ads,2
1502,Agra,Uttar Pradesh,2024-07-20,Premium,App Install,55
1503,Bengaluru,Karnataka,2024-07-08,Regular,Organic Search,8
1504,Bhopal,Madhya Pradesh,2023-05-11,Inactive,Email,2
1505,Chandigarh,Punjab,2023-03-11,Regular,Referral,20
1506,Mumbai,Maharashtra,2023-03-16,Regular,Email,9
1507,Delhi,Delhi,2023-09-10,New,App Install,2
1508,Chandigarh,Punjab,2024-10-02,Premium,Social Media,29
1509,Ahmedabad,Gujarat,2023-09-26,New,Referral,1
1510,Ahmedabad,Gujarat,2024-03-18,Inactive,Organic Search,3
1511,Indore,Madhya Pradesh,2024-02-09,Premium,Organic Search,27
1512,Bhopal,Madhya Pradesh,2024-01-18,New,Referral,2
1513,Nagpur,Maharashtra,2024-09-12,Regular,Paid Ads,8
1514,Vadodara,Gujarat,2024-05-05,New,Email,3
1515,Ahmedabad,Gujarat,2024-02-21,Inactive,App Install,2
1516,Chandigarh,Punjab,2023-09-05,Regular,Email,20
1517,Indore,Madhya Pradesh,2023-10-22,Inactive,Referral,1
1518,Surat,Gujarat,2024-03-19,New,Email,1
1519,Ahmedabad,Gujarat,2024-03-03,Regular,Organic Search,6
1520,Bhopal,Madhya Pradesh,2023-05-30,Regular,App Install,5
1521,Chennai,Tamil Nadu,2024-01-14,Regular,Social Media,16
1522,Bengaluru,Karnataka,2023-10-15,New,Referral,3
1523,Patna,Bihar,2023-12-16,New,Social Media,3
1524,Lucknow,Uttar Pradesh,2024-09-11,New,Social Media,2
1525,Ahmedabad,Gujarat,2024-04-26,Regular,Email,19
1526,Indore,Madhya Pradesh,2024-01-31,Inactive,App Install,5
1527,Kolkata,West Bengal,2024-07-27,Regular,App Install,8
1528,Kolkata,West Bengal,2024-04-25,Regular,Social Media,6
1529,Jaipur,Rajasthan,2024-05-16,Regular,Social Media,20
1530,Agra,Uttar Pradesh,2024-09-23,New,App Install,1
1531,Kolkata,West Bengal,2023-09-15,New,App Install,2
1532,Vadodara,Gujarat,2023-10-05,Regular,Social Media,20
1533,Lucknow,Uttar Pradesh,2023-08-22,Regular,Social Media,14
1534,Bengaluru,Karnataka,2023-09-03,Regular,Email,10
1535,Kochi,Kerala,2023-12-23,Premium,Social Media,27
1536,Lucknow,Uttar Pradesh,2023-12-10,Premium,Email,58
1537,Kochi,Kerala,2024-02-26,Premium,Social Media,31
1538,Jaipur,Rajasthan,2024-09-04,New,Referral,3
1539,Delhi,Delhi,2023-07-12,New,Email,1
1540,Nagpur,Maharashtra,2023-10-30,New,Paid Ads,3
1541,Coimbatore,Tamil Nadu,2024-01-06,Regular,App Install,14
1542,Pune,Maharashtra,2023-07-29,New,Referral,3
1543,Pune,Maharashtra,2024-06-16,Inactive,Paid Ads,1
1544,Delhi,Delhi,2023-10-26,Inactive,App Install,2
1545,Surat,Gujarat,2023-07-30,Inactive,Email,3
1546,Kochi,Kerala,2023-07-07,Inactive,App Install,4
1547,Kochi,Kerala,2024-01-19,Regular,Paid Ads,16
1548,Patna,Bihar,2024-05-10,Premium,App Install,32
1549,Vadodara,Gujarat,2024-08-04,New,Referral,3
1550,Bhopal,Madhya Pradesh,2023-12-16,New,Paid Ads,2
1551,Chandigarh,Punjab,2024-09-12,Regular,Organic Search,12
1552,Surat,Gujarat,2023-05-08,Regular,Referral,16
1553,Bengaluru,Karnataka,2023-01-04,Regular,Organic Search,10
1554,Chennai,Tamil Nadu,2023-09-18,Regular,Referral,18
1555,Bengaluru,Karnataka,2024-07-17,Inactive,Email,3
1556,Chandigarh,Punjab,2024-06-07,Regular,Email,17
1557,Mumbai,Maharashtra,2023-07-23,Regular,Social Media,5
1558,Indore,Madhya Pradesh,2024-03-13,New,App Install,2
1559,Ahmedabad,Gujarat,2024-09-01,Regular,Organic Search,19
1560,Coimbatore,Tamil Nadu,2024-03-23,Inactive,Referral,3
1561,Indore,Madhya Pradesh,2023-05-03,Inactive,Paid Ads,2
1562,Bhopal,Madhya Pradesh,2023-05-06,New,Social Media,1
1563,Delhi,Delhi,2023-02-12,Regular,Organic Search,12
1564,Pune,Maharashtra,2023-04-21,Regular,Email,12
1565,Agra,Uttar Pradesh,2023-05-11,New,Organic Search,3
1566,Patna,Bihar,2024-03-09,New,Paid Ads,1
1567,Surat,Gujarat,2024-08-03,New,Organic Search,1
1568,Chandigarh,Punjab,2023-04-25,New,Social Media,3
1569,Coimbatore,Tamil Nadu,2023-10-11,Inactive,Social Media,4
1570,Delhi,Delhi,2023-09-04,Premium,Paid Ads,29
1571,Agra,Uttar Pradesh,2024-09-25,Premium,Email,51
1572,Bhopal,Madhya Pradesh,2023-10-01,Inactive,Email,3
1573,Jaipur,Rajasthan,2023-08-31,New,Paid Ads,1
1574,Nagpur,Maharashtra,2024-07-20,Inactive,Email,3
1575,Pune,Maharashtra,2023-08-14,Regular,Paid Ads,16
1576,Kochi,Kerala,2023-07-28,Premium,Email,54
1577,Chandigarh,Punjab,2023-01-18,New,Paid Ads,1
1578,Bhopal,Madhya Pradesh,2024-08-07,Regular,App Install,12
1579,Hyderabad,Telangana,2024-05-12,Inactive,Organic Search,1
1580,Agra,Uttar Pradesh,2023-09-10,Regular,Referral,11
1581,Jaipur,Rajasthan,2023-09-05,Inactive,Referral,5
1582,Vadodara,Gujarat,2023-06-19,Premium,Paid Ads,29
1583,Delhi,Delhi,2023-10-14,New,Organic Search,1
1584,Bengaluru,Karnataka,2023-09-02,Inactive,App Install,3
1585,Hyderabad,Telangana,2024-03-21,Regular,Email,16
1586,Hyderabad,Telangana,2024-04-01,Premium,Paid Ads,29
1587,Pune,Maharashtra,2023-04-13,New,Organic Search,2
1588,Patna,Bihar,2024-03-30,New,Referral,1
1589,Pune,Maharashtra,2024-01-29,New,Email,2
1590,Vadodara,Gujarat,2023-01-24,New,Email,2
1591,Kochi,Kerala,2023-07-30,New,App Install,2
1592,Coimbatore,Tamil Nadu,2024-03-23,Premium,Email,36
1593,Kolkata,West Bengal,2023-11-26,Regular,Organic Search,19
1594,Bhopal,Madhya Pradesh,2024-06-03,Inactive,Email,4
1595,Indore,Madhya Pradesh,2024-03-28,Inactive,Email,2
1596,Bengaluru,Karnataka,2024-01-17,New,Paid Ads,3
1597,Pune,Maharashtra,2023-03-21,Regular,Email,16
1598,Surat,Gujarat,2023-06-22,Premium,Referral,28
1599,Surat,Gujarat,2023-08-12,Regular,Social Media,15
1600,Hyderabad,Telangana,2024-02-19,Regular,Social Media,11
1601,Vadodara,Gujarat,2023-10-25,Premium,Paid Ads,39
1602,Hyderabad,Telangana,2024-09-06,Inactive,Referral,1
1603,Nagpur,Maharashtra,2024-07-30,New,Paid Ads,3
1604,Patna,Bihar,2023-03-08,New,Referral,3
1605,Bhopal,Madhya Pradesh,2023-01-23,Inactive,Referral,5
1606,Coimbatore,Tamil Nadu,2023-12-20,New,Social Media,2
1607,Indore,Madhya Pradesh,2023-01-21,New,Referral,2
1608,Coimbatore,Tamil Nadu,2024-04-01,Regular,Referral,6
1609,Mumbai,Maharashtra,2024-03-23,New,Social Media,2
1610,Mumbai,Maharashtra,2023-08-23,Inactive,Social Media,3
1611,Bhopal,Madhya Pradesh,2023-09-24,Regular,Referral,9
1612,Indore,Madhya Pradesh,2023-06-22,Regular,Paid Ads,20
1613,Nagpur,Maharashtra,2024-09-05,Inactive,Email,2
1614,Chandigarh,Punjab,2023-02-07,Regular,Referral,15
1615,Jaipur,Rajasthan,2023-02-19,Regular,Paid Ads,6
1616,Bhopal,Madhya Pradesh,2023-06-12,Regular,Organic Search,5
1617,Lucknow,Uttar Pradesh,2023-09-14,New,Organic Search,3
1618,Bhopal,Madhya Pradesh,2023-09-19,Premium,Referral,24
1619,Kolkata,West Bengal,2023-10-28,Regular,Paid Ads,17
1620,Agra,Uttar Pradesh,2023-10-13,Inactive,Paid Ads,2
1621,Lucknow,Uttar Pradesh,2024-02-24,New,Social Media,1
1622,Coimbatore,Tamil Nadu,2024-06-17,Regular,Organic Search,11
1623,Nagpur,Maharashtra,2023-04-05,Regular,Email,5
1624,Kolkata,West Bengal,2024-08-09,Regular,App Install,9
1625,Delhi,Delhi,2023-10-23,Regular,Email,19
1626,Delhi,Delhi,2024-03-09,Inactive,Paid Ads,2
1627,Jaipur,Rajasthan,2023-01-18,Premium,Paid Ads,53
1628,Lucknow,Uttar Pradesh,2023-03-20,New,Organic Search,1
1629,Chennai,Tamil Nadu,2023-10-03,New,Paid Ads,3
1630,Bhopal,Madhya Pradesh,2023-05-08,Premium,Referral,50
1631,Pune,Maharashtra,2024-01-13,Regular,App Install,9
1632,Patna,Bihar,2023-06-06,Regular,Email,9
1633,Patna,Bihar,2023-09-09,Inactive,Organic Search,3
1634,Kochi,Kerala,2023-06-25,Regular,Social Media,20
1635,Agra,Uttar Pradesh,2023-01-22,New,Email,3
1636,Bengaluru,Karnataka,2023-02-28,Inactive,Referral,2
1637,Ahmedabad,Gujarat,2023-06-21,Regular,Organic Search,19
1638,Indore,Madhya Pradesh,2023-06-09,Inactive,Paid Ads,2
1639,Pune,Maharashtra,2024-09-15,Regular,Social Media,12
1640,Lucknow,Uttar Pradesh,2024-04-18,Premium,Paid Ads,44
1641,Kolkata,West Bengal,2023-06-29,Premium,App Install,22
1642,Chennai,Tamil Nadu,2023-09-12,Inactive,Paid Ads,5
1643,Delhi,Delhi,2023-02-13,Regular,Organic Search,16
1644,Kolkata,West Bengal,2023-05-20,New,Organic Search,2
1645,Ahmedabad,Gujarat,2024-04-16,New,Email,2
1646,Bhopal,Madhya Pradesh,2024-02-09,Regular,Email,16
1647,Chennai,Tamil Nadu,2024-06-21,Regular,Referral,20
1648,Kochi,Kerala,2023-12-29,New,Email,3
1649,Hyderabad,Telangana,2024-02-19,New,Social Media,3
1650,Pune,Maharashtra,2024-02-22,Inactive,Paid Ads,5
1651,Indore,Madhya Pradesh,2024-05-26,Regular,Paid Ads,5
1652,Pune,Maharashtra,2023-07-31,Regular,Organic Search,15
1653,Chandigarh,Punjab,2023-11-02,New,Organic Search,3
1654,Lucknow,Uttar Pradesh,2024-02-27,Inactive,Referral,4
1655,Surat,Gujarat,2023-11-03,Inactive,Social Media,1
1656,Lucknow,Uttar Pradesh,2023-11-19,New,Referral,1
1657,Pune,Maharashtra,2023-01-17,Inactive,Paid Ads,4
1658,Mumbai,Maharashtra,2023-05-31,New,Referral,3
1659,Vadodara,Gujarat,2023-05-24,Premium,App Install,34
1660,Surat,Gujarat,2024-02-10,New,Paid Ads,1
1661,Agra,Uttar Pradesh,2023-01-17,Premium,Paid Ads,43
1662,Chennai,Tamil Nadu,2023-09-16,Regular,Referral,16
1663,Ahmedabad,Gujarat,2024-04-22,New,App Install,2
1664,Delhi,Delhi,2024-01-16,Regular,Paid Ads,18
1665,Lucknow,Uttar Pradesh,2023-05-14,Regular,Referral,5
1666,Kochi,Kerala,2023-09-09,Premium,Paid Ads,55
1667,Nagpur,Maharashtra,2023-04-14,Regular,Social Media,15
1668,Lucknow,Uttar Pradesh,2023-02-24,Regular,Social Media,18
1669,Surat,Gujarat,2024-01-31,New,App Install,2
1670,Coimbatore,Tamil Nadu,2023-03-21,Regular,Email,13
1671,Jaipur,Rajasthan,2023-12-30,Premium,Email,50
1672,Kochi,Kerala,2024-05-03,Regular,Organic Search,19
1673,Patna,Bihar,2023-03-11,Regular,Social Media,14
1674,Chandigarh,Punjab,2023-07-18,Inactive,Social Media,5
1675,Ahmedabad,Gujarat,2023-06-19,Regular,Organic Search,7
1676,Jaipur,Rajasthan,2023-05-30,Regular,App Install,12
1677,Indore,Madhya Pradesh,2023-03-03,Regular,Organic Search,20
1678,Hyderabad,Telangana,2023-08-12,Premium,App Install,48
1679,Indore,Madhya Pradesh,2024-01-16,Premium,Organic Search,43
1680,Delhi,Delhi,2024-02-18,Regular,Social Media,18
1681,Surat,Gujarat,2023-12-22,Regular,Email,14
1682,Chandigarh,Punjab,2023-10-19,Regular,Social Media,5
1683,Kolkata,West Bengal,2024-06-13,New,Email,1
1684,Agra,Uttar Pradesh,2024-03-24,Regular,Referral,17
1685,Nagpur,Maharashtra,2024-06-10,Regular,Organic Search,20
1686,Bengaluru,Karnataka,2023-03-10,New,Paid Ads,2
1687,Agra,Uttar Pradesh,2023-12-05,Regular,App Install,18
1688,Ahmedabad,Gujarat,2023-10-01,New,Paid Ads,1
1689,Chandigarh,Punjab,2023-07-21,Regular,Organic Search,16
1690,Pune,Maharashtra,2023-10-10,Regular,Referral,11
1691,Vadodara,Gujarat,2023-02-12,Regular,Organic Search,13
1692,Chandigarh,Punjab,2023-01-13,New,Paid Ads,1
1693,Hyderabad,Telangana,2024-03-04,Regular,Email,10
1694,Surat,Gujarat,2024-03-03,Inactive,Paid Ads,4
1695,Surat,Gujarat,2024-07-14,Regular,Email,12
1696,Mumbai,Maharashtra,2023-08-04,New,Organic Search,1
1697,Bengaluru,Karnataka,2023-06-17,New,Organic Search,2
1698,Pune,Maharashtra,2024-05-09,Inactive,Organic Search,2
1699,Lucknow,Uttar Pradesh,2024-04-24,Premium,Paid Ads,58
1700,Lucknow,Uttar Pradesh,2024-05-20,Regular,Organic Search,6
1701,Bhopal,Madhya Pradesh,2024-04-15,New,Social Media,3
1702,Surat,Gujarat,2024-01-17,New,Referral,2
1703,Pune,Maharashtra,2024-08-13,New,Email,3
1704,Bhopal,Madhya Pradesh,2023-12-05,New,App Install,3
1705,Hyderabad,Telangana,2023-12-01,New,Email,1
1706,Agra,Uttar Pradesh,2024-08-26,Regular,Email,12
1707,Patna,Bihar,2024-08-31,New,Paid Ads,1
1708,Kolkata,West Bengal,2023-01-23,Regular,Referral,19
1709,Pune,Maharashtra,2023-10-06,Regular,Social Media,20
1710,Coimbatore,Tamil Nadu,2023-11-04,New,Referral,3
1711,Surat,Gujarat,2024-02-19,New,Organic Search,3
1712,Patna,Bihar,2023-11-04,New,Social Media,1
1713,Kolkata,West Bengal,2023-06-01,Regular,Email,11
1714,Coimbatore,Tamil Nadu,2023-08-13,New,Paid Ads,2
1715,Ahmedabad,Gujarat,2023-06-06,Regular,Organic Search,20
1716,Nagpur,Maharashtra,2024-01-07,New,Referral,3
1717,Agra,Uttar Pradesh,2024-02-14,New,Referral,3
1718,Indore,Madhya Pradesh,2023-12-06,Regular,Social Media,6
1719,Chandigarh,Punjab,2023-09-06,New,Paid Ads,3
1720,Patna,Bihar,2024-05-07,Inactive,App Install,1
1721,Nagpur,Maharashtra,2023-11-18,New,Organic Search,2
1722,Mumbai,Maharashtra,2024-02-20,Regular,Referral,8
1723,Lucknow,Uttar Pradesh,2024-02-29,Regular,Referral,4
1724,Agra,Uttar Pradesh,2023-12-08,Regular,Social Media,7
1725,Chandigarh,Punjab,2023-11-12,Regular,Paid Ads,19
1726,Chandigarh,Punjab,2024-05-18,New,Referral,3
1727,Indore,Madhya Pradesh,2023-08-08,Inactive,Referral,4
1728,Patna,Bihar,2023-08-29,Inactive,Social Media,2
1729,Indore,Madhya Pradesh,2024-09-17,New,Paid Ads,2
1730,Hyderabad,Telangana,2023-06-13,New,Email,2
1731,Bhopal,Madhya Pradesh,2024-08-30,Premium,Referral,20
1732,Bhopal,Madhya Pradesh,2023-04-14,Regular,Organic Search,6
1733,Coimbatore,Tamil Nadu,2023-01-09,Inactive,Paid Ads,5
1734,Bengaluru,Karnataka,2024-03-14,New,Referral,1
1735,Nagpur,Maharashtra,2023-06-05,Regular,Organic Search,4
1736,Mumbai,Maharashtra,2024-04-27,New,Paid Ads,1
1737,Vadodara,Gujarat,2023-05-17,New,Social Media,2
1738,Bengaluru,Karnataka,2024-01-01,New,App Install,3
1739,Mumbai,Maharashtra,2023-03-31,Regular,Organic Search,9
1740,Pune,Maharashtra,2023-11-14,Regular,Social Media,7
1741,Hyderabad,Telangana,2023-02-09,Inactive,Email,1
1742,Nagpur,Maharashtra,2023-02-10,Inactive,Email,1
1743,Jaipur,Rajasthan,2023-07-16,Regular,Paid Ads,16
1744,Chandigarh,Punjab,2024-05-17,Regular,Organic Search,12
